source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
dissimulation|-|geography|formal,simulation|fictional_frame|science|plain,0.38095238095238093,0.25948356304849896,0.23618916111687818,0.023294401931620773,0.35,0.6,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|history|plain,0.4444444444444444,0.25948356304849896,0.21914207451045514,0.04034148853804381,0.35,0.25,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|science|plain,0.2745098039215686,0.25948356304849896,0.11069472506642337,0.1487888379820756,0.35,0.4,instructed_lying,persona,dissimulation,simulation,,persona,geography,science,formal,plain,False
dissimulation|-|geography|plain,dissimulation|-|everyday|formal,0.7857142857142857,0.25509806498885157,0.29835103526711465,0.04325297027826308,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|everyday|plain,0.3125,0.25509806498885157,0.30317834075540306,0.048080275766551495,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|geography|formal,0.5494505494505495,0.25509806498885157,0.25948356304849896,0.004385498059647386,0.5,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|geography|plain,0.7171717171717172,0.25509806498885157,0.25509806498885157,0.0,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,plain,True
dissimulation|-|geography|plain,dissimulation|-|history|formal,0.6190476190476191,0.25509806498885157,0.3231212885843383,0.06802322359548674,0.5,0.45,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|history|plain,0.42857142857142855,0.25509806498885157,0.22275006011701548,0.03234800487183609,0.5,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|science|formal,0.5274725274725275,0.25509806498885157,0.27799549006990026,0.022897425081048695,0.5,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|science|plain,0.2527472527472528,0.25509806498885157,0.1955609519034624,0.05953711308538917,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|everyday|plain,0.6458333333333333,0.25509806498885157,0.31971224753016775,0.06461418254131618,0.5,0.55,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|geography|plain,0.8181818181818181,0.25509806498885157,0.27875708900392054,0.023659024015068975,0.5,0.5,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|history|plain,0.3846153846153846,0.25509806498885157,0.2845491354282086,0.02945107043935702,0.5,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|science|plain,0.49,0.25509806498885157,0.30579356304728067,0.0506954980584291,0.5,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|everyday|plain,0.46875,0.25509806498885157,0.28603888174089104,0.03094081675203947,0.5,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|geography|plain,0.8383838383838385,0.25509806498885157,0.2295438095249913,0.02555425546386028,0.5,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|history|plain,0.4761904761904762,0.25509806498885157,0.3030038961971348,0.047905831208283234,0.5,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|science|plain,0.4047619047619048,0.25509806498885157,0.23618916111687818,0.018908903871973387,0.5,0.6,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|history|plain,0.5,0.25509806498885157,0.21914207451045514,0.03595599047839643,0.5,0.25,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|science|plain,0.3333333333333333,0.25509806498885157,0.11069472506642337,0.1444033399224282,0.5,0.4,instructed_lying,persona,dissimulation,simulation,,persona,geography,science,plain,plain,False
dissimulation|-|history|formal,dissimulation|-|everyday|formal,0.39285714285714285,0.3231212885843383,0.29835103526711465,0.024770253317223656,0.45,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|everyday|plain,0.5625,0.3231212885843383,0.30317834075540306,0.019942947828935242,0.45,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|geography|formal,0.5164835164835164,0.3231212885843383,0.25948356304849896,0.06363772553583935,0.45,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|geography|plain,0.5151515151515151,0.3231212885843383,0.25509806498885157,0.06802322359548674,0.45,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|history|formal,0.5714285714285714,0.3231212885843383,0.3231212885843383,0.0,0.45,0.45,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,formal,True
dissimulation|-|history|formal,dissimulation|-|history|plain,0.488095238095238,0.3231212885843383,0.22275006011701548,0.10037122846732283,0.45,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|science|formal,0.6703296703296703,0.3231212885843383,0.27799549006990026,0.04512579851443804,0.45,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|science|plain,0.7582417582417582,0.3231212885843383,0.1955609519034624,0.1275603366808759,0.45,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|everyday|plain,0.4895833333333333,0.3231212885843383,0.31971224753016775,0.0034090410541705585,0.45,0.55,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|geography|plain,0.3636363636363636,0.3231212885843383,0.27875708900392054,0.04436419958041776,0.45,0.5,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|history|plain,0.7472527472527473,0.3231212885843383,0.2845491354282086,0.03857215315612972,0.45,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|science|plain,0.74,0.3231212885843383,0.30579356304728067,0.017327725537057637,0.45,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|everyday|plain,0.3541666666666667,0.3231212885843383,0.28603888174089104,0.03708240684344727,0.45,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|geography|plain,0.31313131313131315,0.3231212885843383,0.2295438095249913,0.09357747905934702,0.45,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|history|plain,0.25,0.3231212885843383,0.3030038961971348,0.020117392387203503,0.45,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|science|plain,0.6190476190476191,0.3231212885843383,0.23618916111687818,0.08693212746746012,0.45,0.6,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|persona|history|plain,0.7222222222222223,0.3231212885843383,0.21914207451045514,0.10397921407388316,0.45,0.25,instructed_lying,persona,dissimulation,simulation,,persona,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|persona|science|plain,0.29411764705882354,0.3231212885843383,0.11069472506642337,0.21242656351791495,0.45,0.4,instructed_lying,persona,dissimulation,simulation,,persona,history,science,formal,plain,False
dissimulation|-|history|plain,dissimulation|-|everyday|formal,0.30952380952380953,0.22275006011701548,0.29835103526711465,0.07560097515009917,0.65,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|everyday|plain,0.65625,0.22275006011701548,0.30317834075540306,0.08042828063838758,0.65,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|geography|formal,0.5384615384615384,0.22275006011701548,0.25948356304849896,0.036733502931483475,0.65,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|geography|plain,0.4141414141414142,0.22275006011701548,0.25509806498885157,0.03234800487183609,0.65,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|history|formal,0.7023809523809523,0.22275006011701548,0.3231212885843383,0.10037122846732283,0.65,0.45,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|history|plain,0.4166666666666667,0.22275006011701548,0.22275006011701548,0.0,0.65,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,plain,True
dissimulation|-|history|plain,dissimulation|-|science|formal,0.36263736263736257,0.22275006011701548,0.27799549006990026,0.055245429952884784,0.65,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|science|plain,0.5604395604395604,0.22275006011701548,0.1955609519034624,0.02718910821355308,0.65,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|everyday|plain,0.7708333333333334,0.22275006011701548,0.31971224753016775,0.09696218741315227,0.65,0.55,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|geography|plain,0.3737373737373737,0.22275006011701548,0.27875708900392054,0.056007028886905064,0.65,0.5,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|history|plain,0.4835164835164835,0.22275006011701548,0.2845491354282086,0.06179907531119311,0.65,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|science|plain,0.7,0.22275006011701548,0.30579356304728067,0.08304350293026519,0.65,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|everyday|plain,0.6354166666666667,0.22275006011701548,0.28603888174089104,0.06328882162387556,0.65,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|geography|plain,0.5454545454545454,0.22275006011701548,0.2295438095249913,0.006793749407975808,0.65,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|history|plain,0.5476190476190477,0.22275006011701548,0.3030038961971348,0.08025383608011932,0.65,0.55,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|science|plain,0.40476190476190477,0.22275006011701548,0.23618916111687818,0.013439100999862702,0.65,0.6,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|persona|history|plain,0.2222222222222222,0.22275006011701548,0.21914207451045514,0.0036079856065603377,0.65,0.25,instructed_lying,persona,dissimulation,simulation,,persona,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|persona|science|plain,0.5490196078431373,0.22275006011701548,0.11069472506642337,0.1120553350505921,0.65,0.4,instructed_lying,persona,dissimulation,simulation,,persona,history,science,plain,plain,False
dissimulation|-|science|formal,dissimulation|-|everyday|formal,0.46428571428571425,0.27799549006990026,0.29835103526711465,0.020355545197214386,0.35,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|everyday|plain,0.640625,0.27799549006990026,0.30317834075540306,0.0251828506855028,0.35,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|geography|formal,0.5054945054945055,0.27799549006990026,0.25948356304849896,0.01851192702140131,0.35,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|geography|plain,0.47474747474747475,0.27799549006990026,0.25509806498885157,0.022897425081048695,0.35,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|history|formal,0.38095238095238093,0.27799549006990026,0.3231212885843383,0.04512579851443804,0.35,0.45,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,history,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|history|plain,0.6547619047619048,0.27799549006990026,0.22275006011701548,0.055245429952884784,0.35,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,history,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|science|formal,0.6043956043956044,0.27799549006990026,0.27799549006990026,0.0,0.35,0.35,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,science,formal,formal,True
dissimulation|-|science|formal,dissimulation|-|science|plain,0.6263736263736264,0.27799549006990026,0.1955609519034624,0.08243453816643787,0.35,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,science,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|everyday|plain,0.3541666666666667,0.27799549006990026,0.31971224753016775,0.041716757460267484,0.35,0.55,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,everyday,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|geography|plain,0.41414141414141414,0.27799549006990026,0.27875708900392054,0.00076159893402028,0.35,0.5,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,geography,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|history|plain,0.6923076923076923,0.27799549006990026,0.2845491354282086,0.006553645358308324,0.35,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,history,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|science|plain,0.6599999999999999,0.27799549006990026,0.30579356304728067,0.027798072977380406,0.35,0.65,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,science,formal,plain,False
