source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
dissimulation|-|everyday|plain,simulation|fictional_frame|history|plain,0.6009615384615384,0.4095683753839694,0.4889068712363951,0.0793384958524257,0.48484848484848486,0.5714285714285714,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,history,plain,plain,False
dissimulation|-|everyday|plain,simulation|fictional_frame|science|plain,0.6971153846153846,0.4095683753839694,0.4588918661077817,0.04932349072381231,0.48484848484848486,0.42857142857142855,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,science,plain,plain,False
dissimulation|-|everyday|plain,simulation|persona|everyday|plain,0.6741071428571428,0.4095683753839694,0.4768809253970782,0.06731255001310882,0.48484848484848486,0.18181818181818182,instructed_lying,persona,dissimulation,simulation,,persona,everyday,everyday,plain,plain,False
dissimulation|-|everyday|plain,simulation|persona|geography|plain,0.6409313725490197,0.4095683753839694,0.5022617439428966,0.09269336855892718,0.48484848484848486,0.18292682926829268,instructed_lying,persona,dissimulation,simulation,,persona,everyday,geography,plain,plain,False
dissimulation|-|everyday|plain,simulation|persona|history|plain,0.685483870967742,0.4095683753839694,0.43008748810881603,0.020519112724846633,0.48484848484848486,0.18571428571428572,instructed_lying,persona,dissimulation,simulation,,persona,everyday,history,plain,plain,False
dissimulation|-|everyday|plain,simulation|persona|science|plain,0.8198924731182795,0.4095683753839694,0.5880296468734741,0.17846127148950475,0.48484848484848486,0.14285714285714285,instructed_lying,persona,dissimulation,simulation,,persona,everyday,science,plain,plain,False
dissimulation|-|geography|formal,dissimulation|-|everyday|formal,0.734668335419274,0.49818276629155994,0.4815606266034372,0.01662213968812276,0.5975609756097561,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|everyday|plain,0.7829545454545455,0.49818276629155994,0.4095683753839694,0.08861439090759055,0.5975609756097561,0.48484848484848486,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|geography|formal,0.657967032967033,0.49818276629155994,0.49818276629155994,0.0,0.5975609756097561,0.5975609756097561,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,formal,formal,True
dissimulation|-|geography|formal,dissimulation|-|geography|plain,0.739247311827957,0.49818276629155994,0.48563867515843845,0.012544091133121493,0.5975609756097561,0.5609756097560976,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|history|formal,0.7234042553191489,0.49818276629155994,0.4630606587976217,0.03512210749393824,0.5975609756097561,0.5714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|history|plain,0.701058201058201,0.49818276629155994,0.5059730061462947,0.0077902398547347596,0.5975609756097561,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|science|formal,0.757250268528464,0.49818276629155994,0.45073065123496914,0.047452115056590805,0.5975609756097561,0.5571428571428572,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|science|plain,0.7013953488372092,0.49818276629155994,0.47311730917662065,0.025065457114939294,0.5975609756097561,0.6714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|everyday|plain,0.688259109311741,0.49818276629155994,0.4385402960742408,0.059642470217319166,0.5975609756097561,0.7121212121212122,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|geography|plain,0.6826849733028223,0.49818276629155994,0.5259248716411767,0.027742105349616797,0.5975609756097561,0.6585365853658537,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,geography,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|history|plain,0.7674418604651163,0.49818276629155994,0.46494394130073485,0.03323882499082509,0.5975609756097561,0.7142857142857143,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|science|plain,0.6251207729468599,0.49818276629155994,0.45701680903827463,0.04116595725328531,0.5975609756097561,0.6857142857142857,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|everyday|plain,0.6263020833333333,0.49818276629155994,0.4395181258406603,0.05866464045089964,0.5975609756097561,0.5,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|geography|plain,0.6863799283154122,0.49818276629155994,0.46235053560563494,0.035832230685925004,0.5975609756097561,0.5121951219512195,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,geography,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|history|plain,0.65625,0.49818276629155994,0.4889068712363951,0.009275895055164851,0.5975609756097561,0.5714285714285714,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|science|plain,0.5733173076923077,0.49818276629155994,0.4588918661077817,0.03929090018377823,0.5975609756097561,0.42857142857142855,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|everyday|plain,0.6964285714285714,0.49818276629155994,0.4768809253970782,0.021301840894481727,0.5975609756097561,0.18181818181818182,instructed_lying,persona,dissimulation,simulation,,persona,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|geography|plain,0.7708333333333333,0.49818276629155994,0.5022617439428966,0.004078977651336635,0.5975609756097561,0.18292682926829268,instructed_lying,persona,dissimulation,simulation,,persona,geography,geography,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|history|plain,0.4838709677419355,0.49818276629155994,0.43008748810881603,0.06809527818274391,0.5975609756097561,0.18571428571428572,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|science|plain,0.6801075268817205,0.49818276629155994,0.5880296468734741,0.0898468805819142,0.5975609756097561,0.14285714285714285,instructed_lying,persona,dissimulation,simulation,,persona,geography,science,formal,plain,False
dissimulation|-|geography|plain,dissimulation|-|everyday|formal,0.7008760951188987,0.48563867515843845,0.4815606266034372,0.004078048555001268,0.5609756097560976,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|everyday|plain,0.7204545454545455,0.48563867515843845,0.4095683753839694,0.07607029977446905,0.5609756097560976,0.48484848484848486,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|geography|formal,0.7967032967032968,0.48563867515843845,0.49818276629155994,0.012544091133121493,0.5609756097560976,0.5975609756097561,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|geography|plain,0.7159498207885304,0.48563867515843845,0.48563867515843845,0.0,0.5609756097560976,0.5609756097560976,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,plain,True
dissimulation|-|geography|plain,dissimulation|-|history|formal,0.6636271529888551,0.48563867515843845,0.4630606587976217,0.022578016360816744,0.5609756097560976,0.5714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|history|plain,0.8902116402116402,0.48563867515843845,0.5059730061462947,0.020334330987856253,0.5609756097560976,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|science|formal,0.7926960257787325,0.48563867515843845,0.45073065123496914,0.03490802392346931,0.5609756097560976,0.5571428571428572,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|science|plain,0.706046511627907,0.48563867515843845,0.47311730917662065,0.0125213659818178,0.5609756097560976,0.6714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|everyday|plain,0.6487854251012146,0.48563867515843845,0.4385402960742408,0.04709837908419767,0.5609756097560976,0.7121212121212122,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|geography|plain,0.6369183829138062,0.48563867515843845,0.5259248716411767,0.04028619648273829,0.5609756097560976,0.6585365853658537,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|history|plain,0.7367441860465116,0.48563867515843845,0.46494394130073485,0.020694733857703596,0.5609756097560976,0.7142857142857143,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|science|plain,0.714975845410628,0.48563867515843845,0.45701680903827463,0.02862186612016382,0.5609756097560976,0.6857142857142857,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|everyday|plain,0.765625,0.48563867515843845,0.4395181258406603,0.04612054931777815,0.5609756097560976,0.5,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|geography|plain,0.6908602150537635,0.48563867515843845,0.46235053560563494,0.02328813955280351,0.5609756097560976,0.5121951219512195,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|history|plain,0.7872596153846154,0.48563867515843845,0.4889068712363951,0.003268196077956642,0.5609756097560976,0.5714285714285714,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|science|plain,0.6826923076923077,0.48563867515843845,0.4588918661077817,0.02674680905065674,0.5609756097560976,0.42857142857142855,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|everyday|plain,0.578125,0.48563867515843845,0.4768809253970782,0.008757749761360234,0.5609756097560976,0.18181818181818182,instructed_lying,persona,dissimulation,simulation,,persona,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|geography|plain,0.6568627450980392,0.48563867515843845,0.5022617439428966,0.016623068784458128,0.5609756097560976,0.18292682926829268,instructed_lying,persona,dissimulation,simulation,,persona,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|history|plain,0.7526881720430108,0.48563867515843845,0.43008748810881603,0.05555118704962242,0.5609756097560976,0.18571428571428572,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|science|plain,0.717741935483871,0.48563867515843845,0.5880296468734741,0.1023909717150357,0.5609756097560976,0.14285714285714285,instructed_lying,persona,dissimulation,simulation,,persona,geography,science,plain,plain,False
dissimulation|-|history|formal,dissimulation|-|everyday|formal,0.7284105131414268,0.4630606587976217,0.4815606266034372,0.018499967805815476,0.5714285714285714,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|everyday|plain,0.7056818181818182,0.4630606587976217,0.4095683753839694,0.05349228341365231,0.5714285714285714,0.48484848484848486,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|geography|formal,0.6456043956043955,0.4630606587976217,0.49818276629155994,0.03512210749393824,0.5714285714285714,0.5975609756097561,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|geography|plain,0.660394265232975,0.4630606587976217,0.48563867515843845,0.022578016360816744,0.5714285714285714,0.5609756097560976,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|history|formal,0.6767983789260386,0.4630606587976217,0.4630606587976217,0.0,0.5714285714285714,0.5714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,formal,True
dissimulation|-|history|formal,dissimulation|-|history|plain,0.6785714285714286,0.4630606587976217,0.5059730061462947,0.042912347348673,0.5714285714285714,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|science|formal,0.6562835660580022,0.4630606587976217,0.45073065123496914,0.012330007562652567,0.5714285714285714,0.5571428571428572,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|science|plain,0.7460465116279069,0.4630606587976217,0.47311730917662065,0.010056650378998944,0.5714285714285714,0.6714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|everyday|plain,0.7348178137651821,0.4630606587976217,0.4385402960742408,0.02452036272338093,0.5714285714285714,0.7121212121212122,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|geography|plain,0.6544622425629291,0.4630606587976217,0.5259248716411767,0.06286421284355503,0.5714285714285714,0.6585365853658537,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|history|plain,0.690232558139535,0.4630606587976217,0.46494394130073485,0.0018832825031131484,0.5714285714285714,0.7142857142857143,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|science|plain,0.6502415458937199,0.4630606587976217,0.45701680903827463,0.006043849759347075,0.5714285714285714,0.6857142857142857,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|everyday|plain,0.67578125,0.4630606587976217,0.4395181258406603,0.023542532956961404,0.5714285714285714,0.5,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|geography|plain,0.6550179211469533,0.4630606587976217,0.46235053560563494,0.0007101231919867668,0.5714285714285714,0.5121951219512195,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|history|plain,0.7295673076923077,0.4630606587976217,0.4889068712363951,0.025846212438773386,0.5714285714285714,0.5714285714285714,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|science|plain,0.6382211538461539,0.4630606587976217,0.4588918661077817,0.004168792689839995,0.5714285714285714,0.42857142857142855,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|persona|everyday|plain,0.7321428571428571,0.4630606587976217,0.4768809253970782,0.01382026659945651,0.5714285714285714,0.18181818181818182,instructed_lying,persona,dissimulation,simulation,,persona,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|persona|geography|plain,0.6482843137254902,0.4630606587976217,0.5022617439428966,0.03920108514527487,0.5714285714285714,0.18292682926829268,instructed_lying,persona,dissimulation,simulation,,persona,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|persona|history|plain,0.7526881720430108,0.4630606587976217,0.43008748810881603,0.032973170688805675,0.5714285714285714,0.18571428571428572,instructed_lying,persona,dissimulation,simulation,,persona,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|persona|science|plain,0.7016129032258065,0.4630606587976217,0.5880296468734741,0.12496898807585244,0.5714285714285714,0.14285714285714285,instructed_lying,persona,dissimulation,simulation,,persona,history,science,formal,plain,False
dissimulation|-|history|plain,dissimulation|-|everyday|formal,0.6483103879849812,0.5059730061462947,0.4815606266034372,0.02441237954285752,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|everyday|plain,0.6704545454545454,0.5059730061462947,0.4095683753839694,0.0964046307623253,0.5,0.48484848484848486,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|geography|formal,0.7252747252747253,0.5059730061462947,0.49818276629155994,0.0077902398547347596,0.5,0.5975609756097561,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|geography|plain,0.7051971326164875,0.5059730061462947,0.48563867515843845,0.020334330987856253,0.5,0.5609756097560976,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|history|formal,0.7355623100303951,0.5059730061462947,0.4630606587976217,0.042912347348673,0.5,0.5714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|history|plain,0.8068783068783069,0.5059730061462947,0.5059730061462947,0.0,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,plain,True
dissimulation|-|history|plain,dissimulation|-|science|formal,0.6294307196562835,0.5059730061462947,0.45073065123496914,0.055242354911325564,0.5,0.5571428571428572,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|science|plain,0.6213953488372094,0.5059730061462947,0.47311730917662065,0.03285569696967405,0.5,0.6714285714285714,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|everyday|plain,0.6082995951417004,0.5059730061462947,0.4385402960742408,0.06743271007205393,0.5,0.7121212121212122,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|geography|plain,0.7017543859649124,0.5059730061462947,0.5259248716411767,0.019951865494882037,0.5,0.6585365853658537,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|history|plain,0.6474418604651163,0.5059730061462947,0.46494394130073485,0.04102906484555985,0.5,0.7142857142857143,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|science|plain,0.6946859903381644,0.5059730061462947,0.45701680903827463,0.04895619710802007,0.5,0.6857142857142857,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,plain,plain,False
