source_cell,target_cell,auroc,c_source,c_target,abs_dc,lie_rate_source,lie_rate_target,scenario_source,scenario_target,mode_source,mode_target,subtype_source,subtype_target,topic_source,topic_target,style_source,style_target,is_diag
dissimulation|-|everyday|formal,simulation|fictional_frame|history|plain,0.5900000000000001,0.27496526458046655,0.4197244005134472,0.14475913593298068,0.55,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,history,formal,plain,False
dissimulation|-|everyday|formal,simulation|fictional_frame|science|plain,0.6133333333333334,0.27496526458046655,0.6183015022959027,0.3433362377154362,0.55,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,science,formal,plain,False
dissimulation|-|everyday|formal,simulation|persona|history|plain,0.8131868131868132,0.27496526458046655,0.20025117757419744,0.07471408700626911,0.55,0.3,instructed_lying,persona,dissimulation,simulation,,persona,everyday,history,formal,plain,False
dissimulation|-|everyday|plain,dissimulation|-|everyday|formal,1.0,0.3129776467879613,0.27496526458046655,0.038012382207494755,0.6,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,everyday,plain,formal,False
dissimulation|-|everyday|plain,dissimulation|-|everyday|plain,0.9333333333333333,0.3129776467879613,0.3129776467879613,0.0,0.6,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,everyday,plain,plain,True
dissimulation|-|everyday|plain,dissimulation|-|geography|formal,0.8958333333333334,0.3129776467879613,0.7304055690765381,0.4174279222885768,0.6,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,geography,plain,formal,False
dissimulation|-|everyday|plain,dissimulation|-|geography|plain,0.96875,0.3129776467879613,0.7270782351493835,0.4141005883614222,0.6,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,geography,plain,plain,False
dissimulation|-|everyday|plain,dissimulation|-|history|formal,0.6868686868686869,0.3129776467879613,0.40622723954064505,0.09324959275268374,0.6,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,history,plain,formal,False
dissimulation|-|everyday|plain,dissimulation|-|history|plain,0.7878787878787878,0.3129776467879613,0.38405728798646194,0.07107964119850063,0.6,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,history,plain,plain,False
dissimulation|-|everyday|plain,dissimulation|-|science|formal,0.9333333333333333,0.3129776467879613,0.3731993444263935,0.060221697638432214,0.6,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,science,plain,formal,False
dissimulation|-|everyday|plain,dissimulation|-|science|plain,0.9523809523809523,0.3129776467879613,0.4193034029255311,0.10632575613756978,0.6,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,everyday,science,plain,plain,False
dissimulation|-|everyday|plain,simulation|counterfactual_world|everyday|plain,0.96,0.3129776467879613,0.40232253405782914,0.08934488726986783,0.6,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,everyday,everyday,plain,plain,False
dissimulation|-|everyday|plain,simulation|counterfactual_world|geography|plain,1.0,0.3129776467879613,0.6640103429555893,0.35103269616762794,0.6,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,everyday,geography,plain,plain,False
dissimulation|-|everyday|plain,simulation|counterfactual_world|history|plain,0.7291666666666667,0.3129776467879613,0.39482167549431324,0.08184402870635193,0.6,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,everyday,history,plain,plain,False
dissimulation|-|everyday|plain,simulation|counterfactual_world|science|plain,0.9494949494949494,0.3129776467879613,0.566082522738725,0.25310487595076364,0.6,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,everyday,science,plain,plain,False
dissimulation|-|everyday|plain,simulation|fictional_frame|everyday|plain,0.9466666666666668,0.3129776467879613,0.31514235585927963,0.002164709071318327,0.6,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,everyday,plain,plain,False
dissimulation|-|everyday|plain,simulation|fictional_frame|geography|plain,0.9600000000000001,0.3129776467879613,0.689446422788832,0.37646877600087064,0.6,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,geography,plain,plain,False
dissimulation|-|everyday|plain,simulation|fictional_frame|history|plain,0.73,0.3129776467879613,0.4197244005134472,0.10674675372548592,0.6,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,history,plain,plain,False
dissimulation|-|everyday|plain,simulation|fictional_frame|science|plain,0.9066666666666667,0.3129776467879613,0.6183015022959027,0.30532385550794144,0.6,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,everyday,science,plain,plain,False
dissimulation|-|everyday|plain,simulation|persona|history|plain,0.7252747252747253,0.3129776467879613,0.20025117757419744,0.11272646921376386,0.6,0.3,instructed_lying,persona,dissimulation,simulation,,persona,everyday,history,plain,plain,False
dissimulation|-|geography|formal,dissimulation|-|everyday|formal,1.0,0.7304055690765381,0.27496526458046655,0.45544030449607154,0.7,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|everyday|plain,0.9866666666666667,0.7304055690765381,0.3129776467879613,0.4174279222885768,0.7,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|geography|formal,0.9583333333333334,0.7304055690765381,0.7304055690765381,0.0,0.7,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,formal,formal,True
dissimulation|-|geography|formal,dissimulation|-|geography|plain,0.9791666666666667,0.7304055690765381,0.7270782351493835,0.0033273339271545632,0.7,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|history|formal,0.707070707070707,0.7304055690765381,0.40622723954064505,0.32417832953589304,0.7,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|history|plain,0.7070707070707071,0.7304055690765381,0.38405728798646194,0.34634828109007615,0.7,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,formal,plain,False
dissimulation|-|geography|formal,dissimulation|-|science|formal,1.0,0.7304055690765381,0.3731993444263935,0.35720622465014457,0.7,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,formal,formal,False
dissimulation|-|geography|formal,dissimulation|-|science|plain,0.9880952380952381,0.7304055690765381,0.4193034029255311,0.311102166151007,0.7,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|everyday|plain,0.9,0.7304055690765381,0.40232253405782914,0.32808303501870895,0.7,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|geography|plain,1.0,0.7304055690765381,0.6640103429555893,0.06639522612094884,0.7,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,geography,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|history|plain,0.59375,0.7304055690765381,0.39482167549431324,0.33558389358222485,0.7,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|counterfactual_world|science|plain,0.8989898989898989,0.7304055690765381,0.566082522738725,0.16432304633781314,0.7,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|everyday|plain,0.68,0.7304055690765381,0.31514235585927963,0.41526321321725845,0.7,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,everyday,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|geography|plain,0.9333333333333333,0.7304055690765381,0.689446422788832,0.04095914628770614,0.7,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,geography,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|history|plain,0.64,0.7304055690765381,0.4197244005134472,0.31068116856309086,0.7,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,history,formal,plain,False
dissimulation|-|geography|formal,simulation|fictional_frame|science|plain,0.7866666666666667,0.7304055690765381,0.6183015022959027,0.11210406678063534,0.7,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,formal,plain,False
dissimulation|-|geography|formal,simulation|persona|history|plain,0.7912087912087913,0.7304055690765381,0.20025117757419744,0.5301543915023407,0.7,0.3,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,formal,plain,False
dissimulation|-|geography|plain,dissimulation|-|everyday|formal,0.9733333333333334,0.7270782351493835,0.27496526458046655,0.45211297056891697,0.75,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|everyday|plain,0.9866666666666667,0.7270782351493835,0.3129776467879613,0.4141005883614222,0.75,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|geography|formal,0.9479166666666666,0.7270782351493835,0.7304055690765381,0.0033273339271545632,0.75,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|geography|plain,0.9895833333333333,0.7270782351493835,0.7270782351493835,0.0,0.75,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,geography,plain,plain,True
dissimulation|-|geography|plain,dissimulation|-|history|formal,0.6969696969696969,0.7270782351493835,0.40622723954064505,0.3208509956087385,0.75,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|history|plain,0.696969696969697,0.7270782351493835,0.38405728798646194,0.3430209471629216,0.75,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,history,plain,plain,False
dissimulation|-|geography|plain,dissimulation|-|science|formal,1.0,0.7270782351493835,0.3731993444263935,0.35387889072299,0.75,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,formal,False
dissimulation|-|geography|plain,dissimulation|-|science|plain,0.9880952380952381,0.7270782351493835,0.4193034029255311,0.30777483222385243,0.75,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|everyday|plain,0.8599999999999999,0.7270782351493835,0.40232253405782914,0.3247557010915544,0.75,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|geography|plain,1.0,0.7270782351493835,0.6640103429555893,0.06306789219379427,0.75,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|history|plain,0.6354166666666667,0.7270782351493835,0.39482167549431324,0.3322565596550703,0.75,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|counterfactual_world|science|plain,0.8282828282828283,0.7270782351493835,0.566082522738725,0.16099571241065858,0.75,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|everyday|plain,0.7066666666666666,0.7270782351493835,0.31514235585927963,0.4119358792901039,0.75,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,everyday,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|geography|plain,0.8800000000000001,0.7270782351493835,0.689446422788832,0.037631812360551575,0.75,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,geography,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|history|plain,0.66,0.7270782351493835,0.4197244005134472,0.3073538346359363,0.75,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,history,plain,plain,False
dissimulation|-|geography|plain,simulation|fictional_frame|science|plain,0.7466666666666667,0.7270782351493835,0.6183015022959027,0.10877673285348077,0.75,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,geography,science,plain,plain,False
dissimulation|-|geography|plain,simulation|persona|history|plain,0.7252747252747254,0.7270782351493835,0.20025117757419744,0.5268270575751861,0.75,0.3,instructed_lying,persona,dissimulation,simulation,,persona,geography,history,plain,plain,False
dissimulation|-|history|formal,dissimulation|-|everyday|formal,1.0,0.40622723954064505,0.27496526458046655,0.1312619749601785,0.7,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|everyday|plain,0.9333333333333335,0.40622723954064505,0.3129776467879613,0.09324959275268374,0.7,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|geography|formal,1.0,0.40622723954064505,0.7304055690765381,0.32417832953589304,0.7,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|geography|plain,0.9270833333333334,0.40622723954064505,0.7270782351493835,0.3208509956087385,0.7,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|history|formal,0.6868686868686869,0.40622723954064505,0.40622723954064505,0.0,0.7,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,formal,True
dissimulation|-|history|formal,dissimulation|-|history|plain,0.6969696969696969,0.40622723954064505,0.38405728798646194,0.02216995155418311,0.7,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,formal,plain,False
dissimulation|-|history|formal,dissimulation|-|science|formal,0.9733333333333334,0.40622723954064505,0.3731993444263935,0.033027895114251526,0.7,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,formal,False
dissimulation|-|history|formal,dissimulation|-|science|plain,0.9285714285714286,0.40622723954064505,0.4193034029255311,0.013076163384886041,0.7,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|everyday|plain,0.9500000000000001,0.40622723954064505,0.40232253405782914,0.0039047054828159067,0.7,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|geography|plain,0.9191919191919191,0.40622723954064505,0.6640103429555893,0.2577831034149442,0.7,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|history|plain,0.7812500000000001,0.40622723954064505,0.39482167549431324,0.011405564046331806,0.7,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|counterfactual_world|science|plain,0.9393939393939393,0.40622723954064505,0.566082522738725,0.1598552831980799,0.7,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|everyday|plain,0.9066666666666667,0.40622723954064505,0.31514235585927963,0.09108488368136541,0.7,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|geography|plain,0.9066666666666667,0.40622723954064505,0.689446422788832,0.2832191832481869,0.7,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|history|plain,0.6699999999999999,0.40622723954064505,0.4197244005134472,0.01349716097280218,0.7,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,formal,plain,False
dissimulation|-|history|formal,simulation|fictional_frame|science|plain,0.7733333333333333,0.40622723954064505,0.6183015022959027,0.2120742627552577,0.7,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,formal,plain,False
dissimulation|-|history|formal,simulation|persona|history|plain,0.5714285714285714,0.40622723954064505,0.20025117757419744,0.2059760619664476,0.7,0.3,instructed_lying,persona,dissimulation,simulation,,persona,history,history,formal,plain,False
dissimulation|-|history|plain,dissimulation|-|everyday|formal,1.0,0.38405728798646194,0.27496526458046655,0.10909202340599539,0.65,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|everyday|plain,0.8933333333333334,0.38405728798646194,0.3129776467879613,0.07107964119850063,0.65,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,everyday,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|geography|formal,0.9375,0.38405728798646194,0.7304055690765381,0.34634828109007615,0.65,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|geography|plain,0.9166666666666666,0.38405728798646194,0.7270782351493835,0.3430209471629216,0.65,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,geography,plain,plain,False
dissimulation|-|history|plain,dissimulation|-|history|formal,0.6868686868686869,0.38405728798646194,0.40622723954064505,0.02216995155418311,0.65,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|history|plain,0.7171717171717171,0.38405728798646194,0.38405728798646194,0.0,0.65,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,history,plain,plain,True
dissimulation|-|history|plain,dissimulation|-|science|formal,0.9066666666666667,0.38405728798646194,0.3731993444263935,0.010857943560068417,0.65,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,formal,False
dissimulation|-|history|plain,dissimulation|-|science|plain,0.9166666666666666,0.38405728798646194,0.4193034029255311,0.03524611493906915,0.65,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|everyday|plain,1.0,0.38405728798646194,0.40232253405782914,0.018265246071367203,0.65,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|geography|plain,0.9494949494949495,0.38405728798646194,0.6640103429555893,0.2799530549691273,0.65,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|history|plain,0.8541666666666666,0.38405728798646194,0.39482167549431324,0.010764387507851303,0.65,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|counterfactual_world|science|plain,0.9898989898989898,0.38405728798646194,0.566082522738725,0.182025234752263,0.65,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|everyday|plain,1.0,0.38405728798646194,0.31514235585927963,0.0689149321271823,0.65,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,everyday,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|geography|plain,0.8933333333333333,0.38405728798646194,0.689446422788832,0.30538913480237,0.65,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,geography,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|history|plain,0.83,0.38405728798646194,0.4197244005134472,0.03566711252698529,0.65,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,history,plain,plain,False
dissimulation|-|history|plain,simulation|fictional_frame|science|plain,0.8666666666666667,0.38405728798646194,0.6183015022959027,0.2342442143094408,0.65,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,history,science,plain,plain,False
dissimulation|-|history|plain,simulation|persona|history|plain,0.8021978021978022,0.38405728798646194,0.20025117757419744,0.1838061104122645,0.65,0.3,instructed_lying,persona,dissimulation,simulation,,persona,history,history,plain,plain,False
dissimulation|-|science|formal,dissimulation|-|everyday|formal,0.9733333333333334,0.3731993444263935,0.27496526458046655,0.09823407984592697,0.5,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|everyday|plain,0.9733333333333334,0.3731993444263935,0.3129776467879613,0.060221697638432214,0.5,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|geography|formal,0.9270833333333334,0.3731993444263935,0.7304055690765381,0.35720622465014457,0.5,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|geography|plain,0.96875,0.3731993444263935,0.7270782351493835,0.35387889072299,0.5,0.75,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,geography,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|history|formal,0.6464646464646465,0.3731993444263935,0.40622723954064505,0.033027895114251526,0.5,0.7,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,history,formal,formal,False
dissimulation|-|science|formal,dissimulation|-|history|plain,0.6565656565656566,0.3731993444263935,0.38405728798646194,0.010857943560068417,0.5,0.65,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,history,formal,plain,False
dissimulation|-|science|formal,dissimulation|-|science|formal,0.9333333333333333,0.3731993444263935,0.3731993444263935,0.0,0.5,0.5,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,science,formal,formal,True
dissimulation|-|science|formal,dissimulation|-|science|plain,0.9166666666666666,0.3731993444263935,0.4193034029255311,0.04610405849913757,0.5,0.6,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,science,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|everyday|plain,0.9600000000000001,0.3731993444263935,0.40232253405782914,0.02912318963143562,0.5,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,everyday,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|geography|plain,1.0,0.3731993444263935,0.6640103429555893,0.29081099852919573,0.5,1.0,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,geography,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|history|plain,0.6979166666666666,0.3731993444263935,0.39482167549431324,0.02162233106791972,0.5,0.9,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,history,formal,plain,False
dissimulation|-|science|formal,simulation|counterfactual_world|science|plain,0.9090909090909092,0.3731993444263935,0.566082522738725,0.19288317831233143,0.5,0.8,instructed_lying,counterfactual,dissimulation,simulation,,counterfactual_world,science,science,formal,plain,False
dissimulation|-|science|formal,simulation|fictional_frame|everyday|plain,0.72,0.3731993444263935,0.31514235585927963,0.05805698856711389,0.5,0.4,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,science,everyday,formal,plain,False
dissimulation|-|science|formal,simulation|fictional_frame|geography|plain,0.9600000000000001,0.3731993444263935,0.689446422788832,0.3162470783624384,0.5,0.45,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,science,geography,formal,plain,False
dissimulation|-|science|formal,simulation|fictional_frame|history|plain,0.61,0.3731993444263935,0.4197244005134472,0.04652505608705371,0.5,0.65,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,science,history,formal,plain,False
dissimulation|-|science|formal,simulation|fictional_frame|science|plain,0.7866666666666667,0.3731993444263935,0.6183015022959027,0.24510215786950923,0.5,0.35,instructed_lying,roleplay,dissimulation,simulation,,fictional_frame,science,science,formal,plain,False
dissimulation|-|science|formal,simulation|persona|history|plain,0.7472527472527473,0.3731993444263935,0.20025117757419744,0.17294816685219608,0.5,0.3,instructed_lying,persona,dissimulation,simulation,,persona,science,history,formal,plain,False
dissimulation|-|science|plain,dissimulation|-|everyday|formal,0.9466666666666667,0.4193034029255311,0.27496526458046655,0.14433813834506454,0.6,0.55,instructed_lying,instructed_lying,dissimulation,dissimulation,,,science,everyday,plain,formal,False
